console,company,game,userscore,fecha,ano,mes
Switch,Nintendo,Fast RMX,7.8,2017-03-03,2017,3
Switch,Nintendo,"Snipperclips - Cut it out, together!",8.2,2017-03-03,2017,3
Switch,Nintendo,Blaster Master Zero,7.6,2017-03-09,2017,3
Switch,Nintendo,Human Resource Machine,7.4,2017-03-16,2017,3
Switch,Nintendo,ACA NeoGeo: Metal Slug 3,7.6,2017-03-09,2017,3
Switch,Nintendo,I Am Setsuna,7.5,2017-03-03,2017,3
Switch,Nintendo,Snake Pass,7.5,2017-03-28,2017,3
Switch,Nintendo,Skylanders Imaginators,5.4,2017-03-03,2017,3
Switch,Nintendo,Just Dance 2017,5.2,2017-03-03,2017,3
Switch,Nintendo,Little Inferno,6.8,2017-03-16,2017,3
Switch,Nintendo,ACA NeoGeo: Shock Troopers,6.5,2017-03-09,2017,3
Switch,Nintendo,Super Bomberman R,6.7,2017-03-03,2017,3
Switch,Nintendo,1-2-Switch,4.8,2017-03-03,2017,3
Switch,Nintendo,Othello,6.2,2017-03-23,2017,3
Switch,Nintendo,Has-Been Heroes,7.2,2017-03-28,2017,3
Switch,Nintendo,New Frontier Days: Founding Pioneers,4.6,2017-03-03,2017,3
PC,PC,Bayonetta,8.2,2017-04-11,2017,4
PC,PC,What Remains of Edith Finch,8.2,2017-04-25,2017,4
PC,PC,Paradigm,7.3,2017-04-05,2017,4
PC,PC,Planescape: Torment - Enhanced Edition,6.8,2017-04-11,2017,4
PC,PC,The Sexy Brutale,7.8,2017-04-11,2017,4
PC,PC,Stellaris: Utopia,8.0,2017-04-06,2017,4
PC,PC,Little Nightmares,8.2,2017-04-28,2017,4
PC,PC,Flinthook,7.6,2017-04-18,2017,4
PC,PC,Wilson's Heart,7.6,2017-04-25,2017,4
PC,PC,Hearthstone: Journey to Un'Goro,4.4,2017-04-06,2017,4
PC,PC,The Disney Afternoon Collection,6.1,2017-04-18,2017,4
PC,PC,Marvel's Guardians of the Galaxy: The Telltale Series,7.4,2017-04-18,2017,4
PC,PC,Cosmic Star Heroine,6.8,2017-04-11,2017,4
PC,PC,"Warhammer 40,000: Dawn of War III",4.5,2017-04-27,2017,4
PC,PC,Full Throttle Remastered,7.5,2017-04-18,2017,4
PC,PC,Outlast 2,6.4,2017-04-25,2017,4
PC,PC,Bulletstorm: Full Clip Edition,6.8,2017-04-07,2017,4
PC,PC,Rick and Morty: Virtual Rick-ality,5.9,2017-04-20,2017,4
PC,PC,Expeditions: Viking,8.1,2017-04-27,2017,4
PC,PC,Yooka-Laylee,6.5,2017-04-05,2017,4
PC,PC,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,5.8,2017-04-25,2017,4
PC,PC,Pinstripe,7.5,2017-04-25,2017,4
PC,PC,Immortal Redneck,6.9,2017-04-25,2017,4
PC,PC,Blackwood Crossing,6.9,2017-04-04,2017,4
PC,PC,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,5.4,2017-04-18,2017,4
PC,PC,Mr. Shifty,7.3,2017-04-13,2017,4
PC,PC,The Signal From Tolva,6.6,2017-04-10,2017,4
PC,PC,Shiness: The Lightning Kingdom,7.2,2017-04-18,2017,4
PC,PC,Scanner Sombre,6.4,2017-04-26,2017,4
PC,PC,The Franz Kafka Videogame,7.1,2017-04-06,2017,4
PC,PC,Sniper: Ghost Warrior 3,6.1,2017-04-25,2017,4
PC,PC,Syberia 3,6.0,2017-04-20,2017,4
3DS,Nintendo,BYE-BYE BOXBOY!,7.7,2017-04-12,2017,4
PS4,Sony,Persona 5,9.0,2017-04-04,2017,4
PS4,Sony,What Remains of Edith Finch,8.1,2017-04-25,2017,4
PS4,Sony,Statik,7.8,2017-04-24,2017,4
PS4,Sony,Puyo Puyo Tetris,7.4,2017-04-25,2017,4
PS4,Sony,Wonder Boy: The Dragon's Trap,7.6,2017-04-18,2017,4
PS4,Sony,Little Nightmares,7.9,2017-04-28,2017,4
PS4,Sony,LEGO City Undercover,7.3,2017-04-04,2017,4
PS4,Sony,The Sexy Brutale,7.6,2017-04-11,2017,4
PS4,Sony,Aaero,5.6,2017-04-11,2017,4
PS4,Sony,The Disney Afternoon Collection,6.4,2017-04-18,2017,4
PS4,Sony,Dragon Quest Heroes II,7.6,2017-04-25,2017,4
PS4,Sony,Cosmic Star Heroine,7.3,2017-04-11,2017,4
PS4,Sony,Flinthook,7.2,2017-04-14,2017,4
PS4,Sony,Full Throttle Remastered,7.3,2017-04-18,2017,4
PS4,Sony,Bulletstorm: Full Clip Edition,7.1,2017-04-07,2017,4
PS4,Sony,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,5.6,2017-04-18,2017,4
PS4,Sony,Blackwood Crossing,6.6,2017-04-04,2017,4
PS4,Sony,Starblood Arena,7.3,2017-04-11,2017,4
PS4,Sony,Yooka-Laylee,6.1,2017-04-11,2017,4
PS4,Sony,Outlast 2,7.2,2017-04-24,2017,4
PS4,Sony,Shiness: The Lightning Kingdom,7.1,2017-04-18,2017,4
PS4,Sony,The Silver Case,6.9,2017-04-18,2017,4
PS4,Sony,Symphony of the Machine,4.8,2017-04-25,2017,4
PS4,Sony,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,4.4,2017-04-25,2017,4
PS4,Sony,PaRappa the Rapper Remastered,5.3,2017-04-04,2017,4
PS4,Sony,De-formers,4.2,2017-04-21,2017,4
PS4,Sony,Late Shift,6.9,2017-04-18,2017,4
PS4,Sony,Drawn to Death,6.0,2017-04-04,2017,4
PS4,Sony,Sniper: Ghost Warrior 3,6.4,2017-04-25,2017,4
PS4,Sony,Syberia 3,6.2,2017-04-25,2017,4
VITA,Sony,A Rose in the Twilight,7.9,2017-04-11,2017,4
XONE,Microsoft,Enter The Gungeon,7.1,2017-04-05,2017,4
XONE,Microsoft,Little Nightmares,7.8,2017-04-28,2017,4
XONE,Microsoft,The Sexy Brutale,7.5,2017-04-11,2017,4
XONE,Microsoft,Bulletstorm: Full Clip Edition,7.1,2017-04-07,2017,4
XONE,Microsoft,Cities: Skylines - Xbox One Edition,6.0,2017-04-21,2017,4
XONE,Microsoft,Wonder Boy: The Dragon's Trap,7.9,2017-04-18,2017,4
XONE,Microsoft,Aaero,7.3,2017-04-11,2017,4
XONE,Microsoft,Blackwood Crossing,7.0,2017-04-05,2017,4
XONE,Microsoft,LEGO City Undercover,6.8,2017-04-04,2017,4
XONE,Microsoft,Outlast 2,6.6,2017-04-25,2017,4
XONE,Microsoft,The Disney Afternoon Collection,5.0,2017-04-18,2017,4
XONE,Microsoft,Crawl,7.8,2017-04-11,2017,4
XONE,Microsoft,Late Shift,6.8,2017-04-18,2017,4
XONE,Microsoft,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,5.2,2017-04-18,2017,4
XONE,Microsoft,Yooka-Laylee,5.6,2017-04-11,2017,4
XONE,Microsoft,Voodoo Vince Remastered,5.9,2017-04-18,2017,4
XONE,Microsoft,Shiness: The Lightning Kingdom,7.3,2017-04-18,2017,4
XONE,Microsoft,Sniper: Ghost Warrior 3,6.2,2017-04-25,2017,4
Switch,Nintendo,Mario Kart 8 Deluxe,8.6,2017-04-28,2017,4
Switch,Nintendo,Puyo Puyo Tetris,8.1,2017-04-25,2017,4
Switch,Nintendo,Wonder Boy: The Dragon's Trap,8.0,2017-04-18,2017,4
Switch,Nintendo,LEGO City Undercover,7.7,2017-04-04,2017,4
Switch,Nintendo,Graceful Explosion Machine,7.8,2017-04-06,2017,4
Switch,Nintendo,Kamiko,7.5,2017-04-27,2017,4
Switch,Nintendo,Mr. Shifty,6.9,2017-04-13,2017,4
Switch,Nintendo,Vroom in the Night Sky,3.1,2017-04-05,2017,4
PC,PC,Galactic Civilizations III: Crusade,6.7,2017-05-04,2017,5
PC,PC,Rakuen,8.2,2017-05-10,2017,5
PC,PC,The Legend of Heroes: Trails in the Sky the 3rd,7.6,2017-05-03,2017,5
PC,PC,Steel Division: Normandy 44,7.6,2017-05-23,2017,5
PC,PC,Prey,8.0,2017-05-05,2017,5
PC,PC,Rising Storm 2: Vietnam,7.7,2017-05-30,2017,5
PC,PC,Endless Space 2,7.7,2017-05-19,2017,5
PC,PC,EVERSPACE,7.5,2017-05-26,2017,5
PC,PC,Vanquish,9.0,2017-05-25,2017,5
PC,PC,RiME,7.0,2017-05-26,2017,5
PC,PC,Star Trek: Bridge Crew,7.6,2017-05-30,2017,5
PC,PC,The Elder Scrolls Online: Morrowind,6.5,2017-05-22,2017,5
PC,PC,Old Man's Journey,6.3,2017-05-18,2017,5
PC,PC,Mages of Mystralia,8.4,2017-05-18,2017,5
PC,PC,The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,6.5,2017-05-30,2017,5
PC,PC,Mirage: Arcane Warfare,3.7,2017-05-23,2017,5
PC,PC,Regalia: Of Men and Monarchs,8.0,2017-05-18,2017,5
PC,PC,Starpoint Gemini Warlords,7.2,2017-05-23,2017,5
PC,PC,The Surge,6.9,2017-05-16,2017,5
PC,PC,OVIVO,7.0,2017-05-12,2017,5
PC,PC,Tokyo 42,7.0,2017-05-31,2017,5
PC,PC,The Fidelio Incident,6.2,2017-05-23,2017,5
PC,PC,Skylar & Plux: Adventure on Clover Island,6.4,2017-05-19,2017,5
PC,PC,The Long Journey Home,7.2,2017-05-30,2017,5
PC,PC,NBA Playgrounds,7.2,2017-05-09,2017,5
PC,PC,STRAFE,5.3,2017-05-09,2017,5
PC,PC,Impact Winter,4.8,2017-05-22,2017,5
PC,PC,Friday the 13th: The Game,5.8,2017-05-26,2017,5
PC,PC,Empathy,6.0,2017-05-16,2017,5
PC,PC,Perception,6.5,2017-05-30,2017,5
PC,PC,Reservoir Dogs: Bloody Days,5.7,2017-05-18,2017,5
PC,PC,Inner Chains,5.0,2017-05-18,2017,5
3DS,Nintendo,Fire Emblem Echoes: Shadows of Valentia,8.6,2017-05-19,2017,5
3DS,Nintendo,Cooking Mama: Sweet Shop,5.0,2017-05-16,2017,5
PS4,Sony,Injustice 2,8.1,2017-05-16,2017,5
PS4,Sony,Guilty Gear Xrd: Rev 2,7.9,2017-05-26,2017,5
PS4,Sony,Polybius,7.4,2017-05-09,2017,5
PS4,Sony,RiME,7.7,2017-05-26,2017,5
PS4,Sony,Prey,7.8,2017-05-05,2017,5
PS4,Sony,LocoRoco,7.1,2017-05-09,2017,5
PS4,Sony,NieR: Automata - 3C3C1D119440927,7.2,2017-05-02,2017,5
PS4,Sony,Super Rude Bear Resurrection,2.8,2017-05-02,2017,5
PS4,Sony,Call of Duty: Black Ops III - Zombies Chronicles,6.1,2017-05-16,2017,5
PS4,Sony,Ys Origin,6.5,2017-05-30,2017,5
PS4,Sony,GNOG,6.9,2017-05-02,2017,5
PS4,Sony,Nioh: Dragon of the North,7.4,2017-05-02,2017,5
PS4,Sony,Victor Vran: Overkill Edition,7.0,2017-05-30,2017,5
PS4,Sony,Star Trek: Bridge Crew,7.1,2017-05-30,2017,5
PS4,Sony,Samurai Warriors: Spirit of Sanada,6.6,2017-05-23,2017,5
PS4,Sony,Chroma Squad,6.4,2017-05-19,2017,5
PS4,Sony,The Surge,7.0,2017-05-16,2017,5
PS4,Sony,Shadow Warrior 2,7.1,2017-05-19,2017,5
PS4,Sony,Farpoint,8.1,2017-05-16,2017,5
PS4,Sony,Portal Knights,6.7,2017-05-23,2017,5
PS4,Sony,BUTCHER,6.7,2017-05-09,2017,5
PS4,Sony,Utawarerumono: Mask of Deception,7.3,2017-05-23,2017,5
PS4,Sony,NBA Playgrounds,6.3,2017-05-09,2017,5
PS4,Sony,Human: Fall Flat,6.7,2017-05-09,2017,5
PS4,Sony,Dreamfall Chapters,6.8,2017-05-05,2017,5
PS4,Sony,Birthdays the Beginning,6.5,2017-05-09,2017,5
PS4,Sony,Danger Zone,6.5,2017-05-30,2017,5
PS4,Sony,Seasons After Fall,6.0,2017-05-16,2017,5
PS4,Sony,Friday the 13th: The Game,6.2,2017-05-26,2017,5
PS4,Sony,Skylar & Plux: Adventure on Clover Island,6.7,2017-05-19,2017,5
PS4,Sony,Akiba's Beat,6.7,2017-05-16,2017,5
VITA,Sony,Hakuoki: Kyoto Winds,7.3,2017-05-16,2017,5
VITA,Sony,Operation Babel: New Tokyo Legacy,4.0,2017-05-16,2017,5
VITA,Sony,The Caligula Effect,7.0,2017-05-02,2017,5
XONE,Microsoft,Injustice 2,8.2,2017-05-16,2017,5
XONE,Microsoft,Forza Horizon 3: Hot Wheels,7.4,2017-05-09,2017,5
XONE,Microsoft,Prey,7.8,2017-05-05,2017,5
XONE,Microsoft,RiME,7.0,2017-05-26,2017,5
XONE,Microsoft,Victor Vran: Overkill Edition,6.3,2017-05-30,2017,5
XONE,Microsoft,Shadow Warrior 2,6.8,2017-05-19,2017,5
XONE,Microsoft,Portal Knights,6.9,2017-05-23,2017,5
XONE,Microsoft,Unit 4,7.2,2017-05-24,2017,5
XONE,Microsoft,The Surge,7.6,2017-05-16,2017,5
XONE,Microsoft,Human: Fall Flat,6.4,2017-05-12,2017,5
XONE,Microsoft,BUTCHER,5.0,2017-05-10,2017,5
XONE,Microsoft,Tokyo 42,4.3,2017-05-31,2017,5
XONE,Microsoft,NBA Playgrounds,5.9,2017-05-09,2017,5
XONE,Microsoft,The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,5.9,2017-05-30,2017,5
XONE,Microsoft,Skylar & Plux: Adventure on Clover Island,5.4,2017-05-19,2017,5
XONE,Microsoft,Friday the 13th: The Game,5.3,2017-05-26,2017,5
Switch,Nintendo,Minecraft: Switch Edition,7.2,2017-05-11,2017,5
Switch,Nintendo,Thumper,7.7,2017-05-18,2017,5
Switch,Nintendo,Disgaea 5 Complete,8.6,2017-05-23,2017,5
Switch,Nintendo,TumbleSeed,7.2,2017-05-02,2017,5
Switch,Nintendo,Ultra Street Fighter II: The Final Challengers,6.5,2017-05-26,2017,5
Switch,Nintendo,NBA Playgrounds,6.7,2017-05-09,2017,5
Switch,Nintendo,Astro Duel Deluxe,6.3,2017-05-30,2017,5
PC,PC,Final Fantasy XIV: Stormblood,8.1,2017-06-20,2017,6
PC,PC,Nex Machina: Death Machine,6.7,2017-06-20,2017,6
PC,PC,Tekken 7,6.8,2017-06-01,2017,6
PC,PC,Darkest Dungeon: The Crimson Court,6.3,2017-06-19,2017,6
PC,PC,DiRT 4,5.8,2017-06-08,2017,6
PC,PC,Secret World Legends,5.1,2017-06-26,2017,6
PC,PC,Master X Master,7.7,2017-06-21,2017,6
PC,PC,Serious Sam's Bogus Detour,7.7,2017-06-20,2017,6
PC,PC,Diablo III: Rise of the Necromancer,4.8,2017-06-27,2017,6
PC,PC,Get Even,7.7,2017-06-20,2017,6
PC,PC,Conarium,7.0,2017-06-06,2017,6
PC,PC,The Mage's Tale,7.4,2017-06-20,2017,6
PC,PC,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,5.7,2017-06-06,2017,6
PC,PC,Pro Cycling Manager 2017,6.4,2017-06-15,2017,6
PC,PC,Blitzkrieg 3,2.8,2017-06-02,2017,6
PC,PC,Micro Machines World Series,3.7,2017-06-29,2017,6
PC,PC,Formula Fusion,7.6,2017-06-01,2017,6
3DS,Nintendo,Ever Oasis,8.1,2017-06-23,2017,6
3DS,Nintendo,RPG Maker Fes,5.7,2017-06-27,2017,6
3DS,Nintendo,River City: Knights of Justice,7.6,2017-06-20,2017,6
PS4,Sony,Final Fantasy XIV: Stormblood,8.5,2017-06-20,2017,6
PS4,Sony,Nex Machina: Death Machine,8.1,2017-06-20,2017,6
PS4,Sony,Wipeout: Omega Collection,8.5,2017-06-06,2017,6
PS4,Sony,DiRT 4,7.5,2017-06-06,2017,6
PS4,Sony,Tekken 7,6.8,2017-06-02,2017,6
PS4,Sony,Crash Bandicoot N. Sane Trilogy,8.6,2017-06-30,2017,6
PS4,Sony,Elite: Dangerous,7.2,2017-06-27,2017,6
PS4,Sony,The Golf Club 2,6.5,2017-06-27,2017,6
PS4,Sony,The Elder Scrolls Online: Morrowind,6.0,2017-06-06,2017,6
PS4,Sony,ClaDun Returns: This is Sengoku!,6.1,2017-06-06,2017,6
PS4,Sony,Cars 3: Driven to Win,5.7,2017-06-13,2017,6
PS4,Sony,Get Even,7.6,2017-06-23,2017,6
PS4,Sony,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,4.3,2017-06-06,2017,6
PS4,Sony,Danganronpa Another Episode: Ultra Despair Girls,7.1,2017-06-27,2017,6
PS4,Sony,The Town of Light,6.1,2017-06-06,2017,6
PS4,Sony,Final Fantasy XV: Episode Prompto,8.3,2017-06-27,2017,6
PS4,Sony,Dead by Daylight,6.1,2017-06-20,2017,6
PS4,Sony,Ancient Amuletor,7.2,2017-06-27,2017,6
PS4,Sony,Micro Machines World Series,3.8,2017-06-30,2017,6
PS4,Sony,Dark Rose Valkyrie,7.1,2017-06-06,2017,6
PS4,Sony,Perception,6.3,2017-06-06,2017,6
PS4,Sony,Valkyria Revolution,5.9,2017-06-27,2017,6
PS4,Sony,AereA,1.8,2017-06-30,2017,6
PS4,Sony,Randall,2.1,2017-06-06,2017,6
VITA,Sony,Tokyo Xanadu,7.9,2017-06-30,2017,6
XONE,Microsoft,DiRT 4,6.6,2017-06-06,2017,6
XONE,Microsoft,Tekken 7,6.3,2017-06-02,2017,6
XONE,Microsoft,The Elder Scrolls Online: Morrowind,5.6,2017-06-06,2017,6
XONE,Microsoft,Get Even,8.3,2017-06-23,2017,6
XONE,Microsoft,The Golf Club 2,6.2,2017-06-27,2017,6
XONE,Microsoft,Marvel Heroes Omega,7.8,2017-06-30,2017,6
XONE,Microsoft,Perception,6.4,2017-06-06,2017,6
XONE,Microsoft,The Town of Light,6.9,2017-06-06,2017,6
XONE,Microsoft,Cars 3: Driven to Win,7.0,2017-06-13,2017,6
XONE,Microsoft,Dead by Daylight,6.1,2017-06-20,2017,6
XONE,Microsoft,Micro Machines World Series,4.4,2017-06-30,2017,6
XONE,Microsoft,Valkyria Revolution,5.6,2017-06-27,2017,6
Switch,Nintendo,Cave Story +,7.8,2017-06-20,2017,6
Switch,Nintendo,Slime-san,8.4,2017-06-08,2017,6
Switch,Nintendo,Shantae: Half-Genie Hero,7.5,2017-06-08,2017,6
Switch,Nintendo,GoNNER,7.7,2017-06-29,2017,6
Switch,Nintendo,The Legend of Zelda: Breath of the Wild - The Master Trials,7.3,2017-06-30,2017,6
Switch,Nintendo,ARMS,7.0,2017-06-16,2017,6
Switch,Nintendo,Mighty Gunvolt Burst,7.8,2017-06-15,2017,6
Switch,Nintendo,Oceanhorn: Monster of Uncharted Seas,7.1,2017-06-22,2017,6
Switch,Nintendo,Cars 3: Driven to Win,5.3,2017-06-13,2017,6
PC,PC,Lone Echo,7.6,2017-07-20,2017,7
PC,PC,The End Is Nigh,7.7,2017-07-12,2017,7
PC,PC,Pyre,7.7,2017-07-25,2017,7
PC,PC,Fortnite,3.3,2017-07-25,2017,7
PC,PC,Antihero,6.6,2017-07-10,2017,7
PC,PC,Darkwood,8.5,2017-07-17,2017,7
PC,PC,Gigantic,8.4,2017-07-20,2017,7
PC,PC,The Darkside Detective,7.3,2017-07-27,2017,7
PC,PC,Sundered,7.7,2017-07-28,2017,7
PC,PC,Children of Zodiarcs,7.2,2017-07-18,2017,7
PC,PC,Dream Daddy: A Dad Dating Simulator,7.7,2017-07-13,2017,7
PC,PC,Kingdoms and Castles,7.1,2017-07-18,2017,7
PC,PC,Albion Online,4.6,2017-07-17,2017,7
PC,PC,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,2.3,2017-07-11,2017,7
PC,PC,Aporia: Beyond The Valley,6.7,2017-07-19,2017,7
PC,PC,Yonder: The Cloud Catcher Chronicles,6.7,2017-07-17,2017,7
PC,PC,Solstice Chronicles: MIA,6.8,2017-07-26,2017,7
PC,PC,Aven Colony,7.5,2017-07-25,2017,7
PC,PC,Serial Cleaner,7.4,2017-07-17,2017,7
3DS,Nintendo,Kirby's Blowout Blast,6.8,2017-07-06,2017,7
3DS,Nintendo,Hey! Pikmin,6.4,2017-07-28,2017,7
3DS,Nintendo,Miitopia,7.7,2017-07-28,2017,7
PS4,Sony,Final Fantasy XII: The Zodiac Age,8.3,2017-07-11,2017,7
PS4,Sony,Pyre,7.9,2017-07-25,2017,7
